n_linea,ctexto1,ctexto2,distancia,texto1,texto2
6053,11,13,4,2. estaras:,2. restantes:
6054,87,93,6,"todo hecho relevante que pueda prducise en relación con los préstamos hpotecaos, con os","todo hecho relevante que pueda producirse en relación con los préstamos hipotecarios, con los"
6055,82,94,15,"eon, con l fondo y con la proa sociedad gestora, que pueca inur de mado sense enla","bonos, con el fondo y con la propia sociedad gestora, que pueda influir de modo sensible en la"
6056,88,101,20,"""negociación delos bonos y, en general, e cualquer modecacón felevame enel sto o past de","negociación de los bonos y, en general, de cualquier modificación relevante en el activo o pasivo del"
6057,88,101,16,fondo de modieción de la estrtura de constucn o en aso de resolución de a conattucin del,"fondo, de modificación de la escritura de constitución o en caso de resolución de la constitución del"
6058,90,97,10,fondo de una eventual decisión de liquidación antopada del fondo y de amorizacón antcpada.,fondo o de una eventual decisión de liquidación anticipada del fondo y de amortización anticipada
6059,90,100,15,dela emisión de banos por cualquera de las causas previstas en l presente fotao. en st uma,de la emisión de bonos por cualquiera de las causas previstas en el presente folleto. en este último
6060,84,93,11,"supuesto, a sociedad gestora remrá a la cnmv el acta nolaal de extncin del fondo y 8","supuesto, la sociedad gestora remitirá a la cnmv el acta notarial de extinción del fondo y el"
6061,89,93,7,procesmiento de iquideción seguido a que hace referencia el apanado 4.44 del documento de,procedimiento de liquidación seguido a que hace referencia el apartado 4.4.4 del documento de
6062,7,9,3,regato.,registro.
6063,58,59,1,procedimiento de notificación alos tenedores de los bonos.,procedimiento de notificación a los tenedores de los bonos.
6064,95,105,14,"las noífceions aos tenedores delos bonos que, a tenor delo anterior, haya de elscar la sociedad","las notificaciones a los tenedores de los bonos que, a tenor de lo anterior, haya de efectuar la sociedad"
6065,52,59,9,gestora steel fondo ss realzan de la forma siguente:,gestora sobre el fondo se realizarán de la forma siguiente:
6066,24,29,7,1. natficacones oránars.,1. notificaciones ordinarias.
6067,90,96,11,las norfcaciones oránaras serán efectuadas medtante publicación en el boeín diario de alas,las notificaciones ordinarias serán efectuadas mediante publicación en el boletín diario de aiaf
6068,88,97,12,"marcedo de renta fla, o cualquer oo que lo sutiuyera o de simiares características, bien","mercado de renta fija, o cualquier otro que lo sustituyera o de similares características, o bien"
6069,84,93,13,"megane pubicacón en un diao de ampla diluión en españa, ya sea de carácter aconómic.","mediante publicación en un diario de amplia difusión en españa, ya sea de carácter económico-"
6070,89,100,17,"fnanctera 9 general. adicionalmente, la sovidas gestor el agent de pagos podrán dnde ales","financiero o general. adicionalmente, la sociedad gestora o el agente de pagos podrán difundir tales"
6071,3,3,3,ass,   
6072,88,100,13,informaciones oras en terés delos tuares delos bonos através de los canses y sistemas de,informaciones u otras en interés de los titulares de los bonos a través de los canales y sistemas de
6073,87,94,11,"dlaión propos de los mercados ananceros fales como reuters, bloomberg o cualqier oro de","difusión propios de los mercados financieros tales como reuters, bloomberg o cualquier otro de"
6074,19,26,10,miles caracteciteas,similares características.
6075,81,86,5,"entras banco europeo de inversiones sg siendo el tenedor delos bonos, la sociedad","mientras banco europeo de inversiones siga siendo el tenedor de los bonos, la sociedad"
6076,50,63,14,gestora le rem arectamente ls notificaciones odias,gestora le remitirá directamente las notificaciones ordinarias.
6077,27,34,8,2. notficacones xtacrdnars.,2. notificaciones extraordinarias.
6078,89,102,14,"salvo que de ota manera ss prevea enla escrtura de constucón y e el foto, las notfcacones","salvo que de otra manera se prevea en la escritura de constitución y en el folleto, las notificaciones"
6079,85,98,16,extaoránars habrán de ser eectuadas meda publicación en el boletin lao de aaf mercado,extraordinarias habrán de ser efectuadas mediante publicación en el boletín diario de aiaf mercado
6080,85,96,15,"de renta fla, o en cualquer ovo que lo susiuyera o de simiares coractersica, o medame","de renta fija, o en cualquier otro que lo sustituyera o de similares características, o mediante"
6081,89,96,13,"publicación on un dario de ampla díusón en españa, ya sea de carácior económico naciera o","publicación en un diario de amplia difusión en españa, ya sea de carácter económico-financiero o"
6082,90,97,8,"ener, considerándose esas notficacones hechas en a fecna de dcha publicación, siendo aptos","general, considerándose esas notificaciones hechas en la fecha de dicha publicación, siendo aptos"
6083,87,102,24,"para las miemas cualquer da dl calendaro, ben es día tol nnéol (segun lo etaecido an el","para las mismas cualquier día del calendario, bien sea día hábil o inhábil (según lo establecido en el"
6084,14,18,5,presente fale),presente folleto).
6085,90,97,11,"excepcionalmente, el tipo de nerás nominal determinado par los oros para el pres peredo de","excepcionalmente, el tipo de interés nominal determinado para los bonos para el primer periodo de"
6086,91,95,7,"desengo de intereses, serán comunicados por aserto por la sociedad gestora, ans delas 13:00","devengo de intereses, serán comunicados por escrito por la sociedad gestora, antes de las 13:00"
6087,91,100,13,"horas ora cet) del día 4 de ¡to de 2014, ala ends suscriptor. asimiemo, la sociedad gestora","horas (hora cet) del día 4 de julio de 2014, a la entidad suscriptora. asimismo, la sociedad gestora"
6088,63,74,14,"también lo comunicará aa cni, l agente de pagos, a aja ya ibero","también lo comunicará a la cnmv, al agente de pagos, a aiaf y a iberclear."
6089,37,40,6,"3. natftcacones y tras informaciones,",3. notificaciones y otras informaciones.
6090,93,102,9,la sociedad gestora podr poner a dsposción de os tulares de los bonos las notfcacione y otras,la sociedad gestora podrá poner a disposición de los titulares de los bonos las notificaciones y otras
6091,88,99,13,informaciones de ines para los mismos través de sus ropas páginas en nteret u os medios.,informaciones de interés para los mismos a través de sus propias páginas en internet u otros medios
6092,42,48,13,de tletranamsalón de selarescaracteiatcas.,de teletransmisión de similares características.
6093,57,58,2,intormación ala comisión nacional del mercado de valores.,información a la comisión nacional del mercado de valores.
6094,91,94,8,las intomaciones sobre el fondo ss remáltn a la cnmv conforme a los modelos recogidos en la,las informaciones sobre el fondo se remitirán a la cnmv conforme a los modelos recogidos en la
6095,88,93,6,"cular 22000, de 25 de marzo, de la cnmv, sobre nomas contables, cuentas anuales, estados","circular 2/2009, de 25 de marzo, de la cnmv, sobre normas contables, cuentas anuales, estados"
6096,94,105,15,"""narcisos públcos y estados reservados de infomación stadsica delos fondos de tulzación, en 2u","financieros públicos y estados reservados de información estadística de los fondos de titulización, en su"
6097,99,105,13,"redección gente, es como cualquier nformación que, con independencia delo anteñar lo sea requerida.","redacción vigente, así como cualquier información que, con independencia de lo anterior, le sea requerida"
6098,47,55,8,porla cmv opor la nomatva vent en cada momento.,por la cnmv o por la normativa vigente en cada momento.
6099,40,43,4,intormación alas agencias de calficación,información a las agencias de calificación.
6100,94,104,13,la sociedad gestora suministrará alas agencia de caicacón información peñécica sobre la sición,la sociedad gestora suministrará a las agencias de calificación información periódica sobre la situación
6101,92,98,7,del fondo y el comportamiento de los préstamos hpotecaños para que recen el seguimiento dela,del fondo y el comportamiento de los préstamos hipotecarios para que realicen el seguimiento de la
6102,85,102,28,"calfcacón de os benos y les rotaciones de carter extaciónaro, iguamente tacitaró dera",calificación de los bonos y las notificaciones de carácter extraordinario. igualmente facilitará dicha
6103,93,102,10,"inlomación cuando e foma razonable uer requerida a ell y en cualuer caso, cuando existiera un","información cuando de forma razonable fuera requerida a ello y, en cualquier caso, cuando existiera un"
6104,88,104,22,"cama sgfcatuo en as condicones del fondo, n os contratos conceadospor el mamo a tanta de","cambio significativo en las condiciones del fondo, en los contratos concertados por el mismo a través de"
6105,43,48,6,su sociedad gestora o ens panes interesadas,su sociedad gestora o en las partes interesadas.
6106,79,81,3,"mario masió vicente, en nombre y representación de europea de titulización, sa,","mario masiá vicente, en nombre y representación de europea de titulización, s.a.,"
6107,84,86,3,sociedad gestora de fondos de titulización y en su condición de director general tma,sociedad gestora de fondos de titulización y en su condición de director general firma
6108,52,53,3,"«el presente folleto en madri, a 30 de juno de 2014.","el presente folleto en madrid, a 30 de junio de 2014."
6109,0,0,0,,
6110,24,24,0,glosario de definiciones,glosario de definiciones
6111,98,104,24,"as inistradories) ,signiia cada na de as entidades encargsdas de a custodia y administración de os","³$gplqlvwudgruhv´, significa cada una de las entidades encargadas de la custodia y administración de los"
6112,96,105,12,"préstamos hpotecaños cedidos po cada una dedicas enidades, en vea del contrato de administración","préstamos hipotecarios cedidos por cada una de dichas entidades, en virtud del contrato de administración"
6113,83,87,5,"e los préstamos mpotecaos, esto es, bantierra, caja rural de granada, caja rural de","de los préstamos hipotecarios, esto es, bantierra, caja rural de granada, caja rural de"
6114,31,31,0,navarra y caja rural de teruel.,navarra y caja rural de teruel.
6115,39,48,32,"agencia de calfica_n ,sgetica das y flh","³$jhqfldgh&dolilfdflyq´, significa dbrs y fitch."
6116,96,105,24,agente deagos .signca la entidad que realza el sevico financiar de los bonos. el agente de pagos,"³$jhqwhgh3djrv´, significa la entidad que realiza el servicio financiero de los bonos. el agente de pagos"
6117,67,77,13,será barclays (0 aquel antided que pueda sust como agente de pagos),será barclays (o aquella entidad que pueda sustituirle como agente de pagos).
6118,35,45,14,iaf. signi aiaf mercado de renta fa,"³$,$)´, significa aiaf mercado de renta fija."
6119,89,101,29,"a or aci n antic ada, signi la amorización de los bonos en una fecha anterio ala fecha de","³$pruwl]dflyq $qwlflsdgd´, significa la amortización de los bonos en una fecha anterior a la fecha de"
6120,99,106,9,vencimiento final en ls supuestos de lqucación antspada del fondo de conformidad y con os requistos,vencimiento final en los supuestos de liquidación anticipada del fondo de conformidad y con los requisitos
6121,58,65,8,"ue se establecen en el aparado 44.3 del documento d regis,",que se establecen en el apartado 4.4.3 del documento de registro.
6122,57,62,7,"banco cooperativo . sigica banco cooperativo español, sa.","³banco cooperativo´, significa banco cooperativo español, s.a."
6123,44,51,9,"bantierra , sgnica caja rural de aragon, sc.","³bantierra´, significa caja rural de aragón, s.c.c."
6124,56,60,7,"barclays , ignlca barclays bank plc, sucursal en españa,","³barclays´, significa barclays bank plc, sucursal en españa."
6125,89,103,23,"¡on0s , sigan los bonos emiidos con cargo al fondo por import nominal toa de noves máores","³%rqrv´, significan los bonos emitidos con cargo al fondo por importe nominal total de noventa millones"
6126,93,104,14,190.000.000.) de eos de valor nomina constiida por novecientos (300) bonos de cien mi (10000),"(90.000.000,00) de euros de valor nominal, constituida por novecientos (900) bonos de cien mil (100.000)"
6127,28,32,5,usos de valor nominal untar.,euros de valor nominal unitario.
6128,58,64,11,"cajarural de granada , sglica caja rural de granada, 5.0.0","³caja rural de granada´, significa caja rural de granada, s.c.c."
6129,58,64,11,"cajarural denavarra , signilca caja rural de navarra, 50€.","³caja rural de navarra´, significa caja rural de navarra, s.c.c."
6130,55,62,13,"cajarural deteruel  sigilce caja rural de teruel, 5.0.0","³caja rural de teruel´, significa caja rural de teruel, s.c.c."
6131,89,102,32,"callicaci n de dr. sguca la calicacón púbica asignada por dbras o en caso de no exstr, as","³&dolilfdflyqgh'%56´, significa la calificación pública asignada por dbrs o en caso de no existir, las"
6132,61,66,7,"valoraciones itmas realizadas por dbas, ala deuda una entidad","valoraciones internas realizadas por dbrs, a la deuda una entidad."
6133,94,106,21,"*cerilcados de transmisión de hipoteca”, sgrican los cercados de ttensmisión de ipotca omáldos","""certificados de transmisión de hipoteca"", significan los certificados de transmisión de hipoteca emitidos"
6134,81,85,7,"sobve ls préstamos hipotecarios po las entidades cedenes y susertos por el fondo,",sobre los préstamos hipotecarios por las entidades cedentes y suscritos por el fondo.
6135,25,40,24,gra carral eurepean time!,"""cet"", sijnifica “central (urosean 7ime”"
6136,68,99,49,"ire lar22908 ,sgica la rela 31208, de 22 de mayo, del banco de españ","³&lufxodu´significa la circular 3/2008, de 22 de mayo, del banco de españa, a entidades de crédito,"
6137,76,87,12,sobe detaminación y control de os recursos propios mínimos en sedación vente,"sobre determinación y control de los recursos propios mínimos, en su redacción vigente."
6138,53,59,7,"""cna, sgica comisión nacional del mercado de valores.","""cnmv"", significa comisión nacional del mercado de valores."
6139,89,99,34,contrato de ad inistaci n. sigiica el contrato de adminisración delos préstamos hpotecaos,"³&rqwudwr gh $gplqlvwudflyq´, significa el contrato de administración de los préstamos hipotecarios"
6140,99,99,4,"úeslbrado entre la soctedad gestora, en nombre y representación del fondo, las entidades cedentes y","celebrado entre la sociedad gestora, en nombre y representación del fondo, las entidades cedentes y"
6141,18,18,0,banco cooperativo.,banco cooperativo.
6142,88,91,43,"contrato de agencia deagos delos anos , signal contrato de agencia de pagos delos bonos.",³&rqwudwrgh$jhqfldgh3djrvghorv%rqrv´ significa el contrato de agencia de pagos de los bonos
6143,97,99,6,"úesletrado ene la sociedad gestora, en nombre y representación del fondo, barclays, como agent de","celebrado entre la sociedad gestora, en nombre y representación del fondo, barclays, como agente de"
6144,48,51,5,"pegos,yconla comparecencia de banco cooperativo,","pagos, y con la comparecencia de banco cooperativo."
6145,87,94,78,contrato de a ent ra de c enta a ti o de inter s aran ado (c enta de tesorer 5). signal,"³&rqwudwrgh $shuwxud gh &xhqwdd 7lsr gh ,qwhupv *dudqwl]dgr &xhqwd gh 7hvruhutd´, significa el"
6146,93,101,10,conato de aperura de cuenta a po de interés garanizado (cuenta de tesorera) celetrado ense la,contrato de apertura de cuenta a tipo de interés garantizado (cuenta de tesorería) celebrado entre la
6147,97,98,5,"sociedad gestora, en nomere y representación del fondo, y barclays y conla comparecerciade banco.","sociedad gestora, en nombre y representación del fondo, y barclays y con la comparecencia de banco"
6148,12,12,0,cooperativo.,cooperativo.
6149,92,97,5,contrato de depósito de las participaciones hipotecaria y de los cericados de transmisión de,³contrato de depósito de las participaciones hipotecarias y de los certificados de transmisión de
6150,92,111,32,foteca .sgnica el contrato de depósto de os ftls reprasentatuce delas paricpacions hipotecas,"+lsrwhfd´, significa el contrato de depósito de los títulos representativos de las participaciones hipotecarias"
6151,91,97,11,"y de los gerticedos de tansmusian de hpoteca celebrado env la sociedad gestora, en nombre y","y de los certificados de transmisión de hipoteca celebrado entre la sociedad gestora, en nombre y"
6152,45,46,1,"representación dl fondo, y banco cooperativo.","representación del fondo, y banco cooperativo."
6153,95,102,29,"contrato de disecel n y suscripción , siga el contrto de drección y suscripción dela emisión de","³&rqwudwrgh'luhfflyq y suscripción´, significa el contrato de dirección y suscripción de la emisión de"
6154,97,98,1,"bonos celebrado entre a sociedad gestora, en nombre y representación del fondo, con banco europeo","bonos celebrado entre la sociedad gestora, en nombre y representación del fondo, con banco europeo"
6155,35,35,0,de inversiones y banco cooperativo.,de inversiones y banco cooperativo.
6156,92,100,46,contrato de inter ediaci n financiera . sgnica al contrato desinado a remuners las entidades,"³&rqwudwr gh ,qwhuphgldflyq )lqdqflhud´, significa el contrato destinado a remunerar a las entidades"
6157,97,102,5,cedentes por el proceso de intermediación fnancira desarolado y que ha permitio la transformación,cedentes por el proceso de intermediación financiera desarrollado y que ha permitido la transformación
6158,91,102,23,"anarciea defmiora de la sctudad del fondo, la ceian a sete de los pisetamos mpotecaros y ls","financiera definitoria de la actividad del fondo, la cesión a éste de los préstamos hipotecarios y las"
6159,99,105,8,"úalfacones asignadas a los bonos celebrado enve la sociedad gestora, en nombre y representación del","calificaciones asignadas a los bonos, celebrado entre la sociedad gestora, en nombre y representación del"
6160,31,32,2,"fondo, y las enidados cedentes.","fondo, y las entidades cedentes."
6161,91,98,46,contrato de r sta o ara astos iniciales  sinia el contrto de préstamo subordinado de carter,"³&rqwudwrgh3upvwdprsdud*dvwrv,qlfldohv´, significa el contrato de préstamo subordinado de carácter"
6162,93,100,10,"merce celebrado ante la sociedad gestora, en nomere y representación el fondo y las entidades","mercantil celebrado entre la sociedad gestora, en nombre y representación del fondo, y las entidades"
6163,59,67,10,cedents porimpor de novecientos tremta mi (93.000 0) euros.,"cedentes por importe de novecientos treinta mil (930.000,00) euros."
6164,87,100,39,contrato de r ste o ordinado principal sigic conato de préstamo subordinado de carácter,"³&rqwudwrgh3upvwdpr6xeruglqdgr principal´, significa el contrato de préstamo subordinado de carácter"
6165,95,100,10,"marcel celebrado ente la sociedad gestora, en notre y representación el fondo, y las entidades.","mercantil celebrado entre la sociedad gestora, en nombre y representación del fondo, y las entidades"
6166,89,101,17,cedentes pr import de nueve mllnessatcientos sei ml setecientos ochenta (350578000) euros,"cedentes por importe de nueve millones seiscientos seis mil setecientos ochenta (9.606.780,00) euros."
6167,89,95,43,"contrato de r sta o ordinado para intereses ,sgniica el contro de préstamo subordinado de","³&rqwudwrgh3upvwdpr6xeruglqdgrpara ,qwhuhvhv´, significa el contrato de préstamo subordinado de"
6168,99,99,4,"caracter mercantil celebrado entre la sacieoad gestora, en nomere y representación del fondo, y las","carácter mercantil celebrado entre la sociedad gestora, en nombre y representación del fondo, y las"
6169,88,100,16,enicades cedentes por mport de dez máones ciento ce ma cuatrocientos (10112.00.0) euros.,"entidades cedentes por importe de diez millones ciento doce mil cuatrocientos (10.112.400,00) euros."
6170,92,100,30,"€ emta de tesorera. sgica a cuenta financiera on aros abiena en barclays a nombre del fondo,","³&xhqwdgh7hvruhutd´, significa la cuenta financiera en euros abierta en barclays a nombre del fondo,"
6171,98,104,7,e acuerdo con lo previsto en el contrato de aperura de cuenta a to de interés garantzado (cuera de,de acuerdo con lo previsto en el contrato de apertura de cuenta a tipo de interés garantizado (cuenta de
6172,76,81,8,"tesoreria), través de a cual ss realzan lodos ls ingresos y pagos del fondo.","tesorería), a través de la cual se realizan todos los ingresos y pagos del fondo."
6173,54,69,25,de dores ¿sgnfcalospretaaios delos préstamos hpetecars,"³'hxgruhv´, significa los prestatarios de los préstamos hipotecarios."
6174,32,39,10,dbrs .signifa dbas ratings lied.,"³dbrs´, significa dbrs ratings limited."
6175,27,35,12,delonte sigrilca delontes.l,"³deloitte´, significa deloitte s.l."
6176,90,106,27,da 41 sgntca ella que no ses innaos el calendario target (o calendario quelo sustuya en el,³'td+ielo´ significa el día que no sea inhábil del calendario target2 (o calendario que lo sustituya en el
6177,5,8,5,"auro,",futuro).
6178,89,95,55,"dist cin de los fondos dis oni les ara a ont aci n, siniica las regias de aptcación delos","³'lvwulexflyqghorv)rqgrv'lvsrqleohvsdud$pruwl]dflyq´, significa las reglas de aplicación de los"
6179,91,100,10,fondos dispones para amorizacin en cada fecha de pego establecias en el apartado 49.3. dela,fondos disponibles para amortización en cada fecha de pago establecidas en el apartado 4.9.3.4 de la
6180,16,16,0,nota de valores.,nota de valores.
6181,77,92,32,"e tal nde nos .sgicala emisión e vonosdetiulzaciónemáidos con cargo al fondo,","³(plvlyqgh%rqrv´, significa la emisión de bonos de titulización emitidos con cargo al fondo."
6182,22,29,15,e. isor siria el fondo,"³(plvru´, significa el fondo."
6183,76,80,13,"entidades cedentes . sigrcan bantierra, caja rural de granada, caja rural de","³(qwlgdges cedentes´, significan bantierra, caja rural de granada, caja rural de"
6184,89,92,3,navarra y caja rural de teruel cedentes de los préstamos hpotecaros medante la emisión de,navarra y caja rural de teruel cedentes de los préstamos hipotecarios mediante la emisión de
6185,59,68,10,pertipacones hipotecaria y ceiicados de transmisión hpotea.,participaciones hipotecarias y certificados de transmisión hipoteca.
6186,14,2,13,idad directors,  
6187,36,60,25,úsgnfcala entidad banco cooperativo.,"""entidad directora"", significa la entidad banco cooperativo."
6188,66,73,11,"""entidad suseriptra”, sra la entidad banco europeo de inversiones,","""entidad suscriptora"", significa la entidad banco europeo de inversiones."
6189,92,102,31,"escrita de const cl n  sigrlica la escritura púbica de consttucón del fondo, emisión por las","³(vfulwxud gh &rqvwlwxflyq´, significa la escritura pública de constitución del fondo, emisión por las"
6190,89,103,18,enisades cesents y suscigcón por el fondo delas patcpacones hpotecars y los ceniicados de,entidades cedentes y suscripción por el fondo de las participaciones hipotecarias y los certificados de
6191,87,93,10,"transmisión hipoteca tre los préstamos hpolecaos, y embión por el fondo de los fonos de","transmisión hipoteca sobre los préstamos hipotecarios, y emisión por el fondo de los bonos de"
6192,9,13,6,huleación,titulización.
6193,91,105,21,"e mor, siria el euro interbank otfered rate que es el po de fer de depósitos intertancais a","(xuleru´, significa el euro interbank offered rate que es el tipo de oferta de depósitos interbancarios a"
6194,89,101,18,piezo en os calculado como la meda dia de las cotzacores suminitadas pera qunas plazos de,plazo en euros calculado como la media diaria de las cotizaciones suministradas para quince plazos de
6195,96,105,11,vencimiento por un pane compuesto por bancos ene los más actwos de a zona euro. el tpo es cazado,"vencimiento por un panel compuesto por bancos, entre los más activos de la zona euro. el tipo es cotizado"
6196,98,103,6,"en base al cómputo delo días reales al vencimiento y un año compuesto por 360 das, y es hjado a ls","en base al cómputo de los días reales al vencimiento y un año compuesto por 360 días, y es fijado a las"
6197,66,73,8,"10 horas dela mañana hora cet), expresado con tres clras decimales","11:00 horas de la mañana (hora cet), expresado con tres cifras decimales."
6198,88,98,30,fes a de dese. olso  igrca o 8 de jul de 2014 día en que se deberá desembolsar el impone,"³)hfkd gh 'hvhperovr´, significa el 8 de julio de 2014 día en que se deberá desembolsar el importe"
6199,38,41,4,"efecio por la suscripción de os bonos,",efectivo por la suscripción de los bonos.
6200,89,96,40,fee ade flaci ndel ti o deinter » sgifce el segundo dia hi anterior a cada fecha de pago.,"³)hfkdgh)lmdflyqgho7lsrgh,qwhupv´, significa el segundo día hábil anterior a cada fecha de pago."
6201,96,105,25,"fes ade ago .sigrtcalos alas 14 de ener, 14 de abr, 14 de julo y 14 de octubre de cada año o, en","³)hfkdgh3djr´, significa los días 14 de enero, 14 de abril, 14 de julio y 14 de octubre de cada año o, en"
6202,97,104,12,"cazo de que alguno de estos días no fuera un día hábi, el ¿quee día hedi la primera fecha de pago","caso de que alguno de estos días no fuera un día hábil, el siguiente día hábil. la primera fecha de pago"
6203,35,38,5,nda lugar el 14 de cctubre de 2014.,tendrá lugar el 14 de octubre de 2014.
6204,87,105,45,"fes a de vencl iento final signal echa d amonizació deta delos bonos, es dect, el 14 de","³)hfkdgh9hqflplhqwr)lqdo´, significa la fecha de amortización definitiva de los bonos, es decir, el 14 de"
6205,58,72,18,"“nero de 2057 o, ete la no fuera da hab el iuiente día hal","enero de 2057 o, si este día no fuera día hábil, el siguiente día hábil."
6206,91,103,41,"fes as de deter inaci n , siglas fechas que orespordan al quo (5% dia hábil anterior a ceda","³)hfkdvgh'hwhuplqdflyq´, significa las fechas que correspondan al quinto (5º) día hábil anterior a cada"
6207,14,14,1,fecha de pego.,fecha de pago.
6208,58,81,27,"fe signi teo fac ratings españa, s.a, como fch ng limited.","³)lwfk´, significa tanto fitch ratings españa, s.a.u. como fitch ratings limited."
6209,72,75,10,fondo .signiica rural hipotecario xvii fondo de titulización de activos.,"³)rqgr´, significa rural hipotecario xvii fondo de titulización de activos."
6210,86,96,35,"fondo de reser a mini al, sgolica el fondo de reserva poncpal conatuido en la fecha de","³)rqgr gh 5hvhuyd 3ulqflsdo´, significa el fondo de reserva principal constituido en la fecha de"
6211,91,99,18,desembolso por un impone de nueve riores ssicientos 288 ml setecientos cchenta (9506.780.0),"desembolso por un importe de nueve millones seiscientos seis mil setecientos ochenta (9.606.780,00)"
6212,90,6,86,fondo de reser a para intereses . sgnica el fondo de pera inmeses consttudo en la fecha de,euros.
6213,86,98,80,"desembolsopor import de por dez mllanes vento doce ml cuatrecientos(10.112.400,00 eros","³)rqgr gh 5hvhuyd para intereses´, significa el fondo de para intereses constituido en la fecha de"
6214,0,96,96,,"desembolso por importe de por diez millones ciento doce mil cuatrocientos (10.112.400,00) euros."
6215,91,102,35,"fondo de reser a para intereses inca, sige e fondo de reserva para inereses constuido en la","³)rqgrgh5hvhuydpara intereses ,qlfldo´, significa el fondo de reserva para intereses constituido en la"
6216,91,101,13,fecha de desembolo con cago ala deposicón del préstamo subordnado para inreces por mpone de,fecha de desembolso con cargo a la disposición del préstamo subordinado para intereses por importe de
6217,56,70,18,por dez milan ciento cs mi cuatroentos 10.112.000) suts.,"por diez millones ciento doce mil cuatrocientos (10.112.400,00) euros."
6218,86,94,32,"fondo de reser a para intereses rie erido signi, en cada facha de pago, el resutado de","³)rqgr gh 5hvhuyd para intereses 5htxhulgr´, significa, en cada fecha de pago, el resultado de"
6219,93,100,15,“sminul el fondo de resenta requerido aa fecha de delgrminación anterir caca facha de pago en,disminuir el fondo de reserva requerido a la fecha de determinación anterior a cada fecha de pago en
6220,95,104,15,úna contas equwaente als intereses que devengata el saldo de pinspal pendiente de la emisión de,una cantidad equivalente a los intereses que devengaría el saldo de principal pendiente de la emisión de
6221,95,105,11,bonos ala fecha de detemación anterior ala fecra de pago en curso a un ipo de ner nominal anual,bonos a la fecha de determinación anterior a la fecha de pago en curso a un tipo de interés nominal anual
6222,88,99,14,el 120% durame el pesado de devengo de ineeses corespondente tomando como base () ls das,"del 1,20% durante el periodo de devengo de intereses correspondiente tomando como base (i) los días"
6223,93,101,11,lecios existentes en dicho periodo de desengo de nreses y 1) un año compuesto por trescientos,efectivos existentes en dicho periodo de devengo de intereses y (ii) un año compuesto por trescientos
6224,16,19,3,sesenta (360) ía,sesenta (360) días.
6225,95,101,25,"fondos dis oni es siniican, con relación si orden de preación de pagos y en cada fecha de pago.","³)rqgrv'lvsrqleohv´, significan, con relación al orden de prelación de pagos y en cada fecha de pago,"
6226,91,104,17,los pones quese dedinarán para hacer fem ss bigaciones de pago o de retención del fondo que,los importes que se destinarán para hacer frente a las obligaciones de pago o de retención del fondo que
6227,94,100,9,"habrán sido depostados en la cuenta de tesorera, según lo estadecdo an el apartado 34.52.1 del","habrán sido depositados en la cuenta de tesorería, según lo establecido en el apartado 3.4.6.2.1 del"
6228,11,17,8,modulo aden,módulo adicional.
6229,85,95,38,"fondos dis onl les de li deci n. sgrcan, con relacón al orden da pelación de pagos de","³)rqgrv 'lvsrqleohv gh /ltxlgdflyq´, significan, con relación al orden de prelación de pagos de"
6230,99,108,14,"líquidación, en la fecha de vencimiento fina o cuando tera lugar la lquidecón antepada. los impares","liquidación, en la fecha de vencimiento final o cuando tuviera lugar la liquidación anticipada, los importes"
6231,95,106,14,ue se destinarán para hacer rente als bigaciones de pago o ds eteción de fondo consepondentes a,que se destinarán para hacer frente a las obligaciones de pago o de retención del fondo correspondientes a
6232,95,107,13,"los guientes concepts: () ls fondos disponibles, os impores que veya obteniendo el fondo por la","los siguientes conceptos: (i) los fondos disponibles, (ii) los importes que vaya obteniendo el fondo por la"
6233,91,105,23,enajenación delas pantopaconss ppolecans y 3 los ceicados de traramisón de hipoteca y e los,enajenación de las participaciones hipotecarias y de los certificados de transmisión de hipoteca y de los
6234,97,108,14,"actos que quedaran remanentes y (a) adicionalmente y, en u cas, el préstamo, con regio o provisto","activos que quedaran remanentes y (iii) adicionalmente y, en su caso, el préstamo, con arreglo a lo previsto"
6235,3,3,3,1er,   
6236,93,103,15,"en el aparado 44.3:5/1) del documento de registro, que se destnará inegramente la amorización","en el apartado 4.4.3.3.(iii) del documento de registro, que se destinará íntegramente a la amortización"
6237,44,48,5,gntcpada de os bonos pendientes de reembolso,anticipada de los bonos pendientes de reembolso.
6238,91,101,45,fondos dis oni les ara a ori aci n  sinlican a cantidad que so desinar aa amorización delos,"³)rqgrv'lvsrqleohvsdud$pruwl]dflyq´, significan la cantidad que se destinará a la amortización de los"
6239,92,96,6,bonos y dl préstamo 8 en cada fecha de pago y será el mpore de la retención para amonización,bonos y del préstamo b en cada fecha de pago y será el importe de la retención para amortización
6240,92,102,15,apleado delos fondos dispoiies en el quo (5? lugar dl orden de aplcacón en la fecha de pago.,aplicado de los fondos disponibles en el quinto (5º) lugar del orden de aplicación en la fecha de pago
6241,13,16,4,conespondinte,correspondiente.
6242,88,96,20,"1 arciear, sgt la entidad sociedad de cestón de los sistemas de registro, compensación y","³,ehufohdu´ significa la entidad sociedad de gestión de los sistemas de registro, compensación y"
6243,27,30,3,"liquidación de valores, sau","liquidación de valores, s.a.u."
6244,56,65,24,"le cone rsal, signi la loy 222003, de 9 e jul, concursal","“/h\&rqfxuvdo´significa la ley 22/2003, de 9 de julio, concursal."
