n_linea,ctexto1,ctexto2,distancia,texto1,texto2
5183,88,51,69,adluicaos o dados en pago al fondo) que se devengará diariamente desde la constución del,misma una comisión de administración compuesta por:
5184,94,99,78,fondo hasta su extinción y se iquiará y pagará por perados de devengo de intereses vencidos en,(i) una comisión inicial que será devengada a la constitución del fondo y satisfecha en la fecha de
5185,93,11,85,"caca una de les fechas de pago con ujeió al orden de prelacón de pagos o, an la quideción del",desembolso.
5186,89,102,68,"fondo, según el orden de pieación de pagos de lqucación.el importe e la comisión pedia en",(ii) una comisión periódica sobre la suma del saldo de principal pendiente de la emisión de bonos y el
5187,80,91,67,cada una de las fechas de pago no podr ser ine al impo mín determinado. el impor,"saldo de principal pendiente del préstamo b (y, en su caso, sobre el valor de los inmuebles"
5188,88,92,78,minimo se tevsará acumulivamente enla misma proporción. a pare el año 2015 incluso y con,adjudicados o dados en pago al fondo) que se devengará diariamente desde la constitución del
5189,42,97,73,flecis desde e día 1 de enero de cada año.,fondo hasta su extinción y se liquidará y pagará por periodos de devengo de intereses vencidos en
5190,70,99,72,(il) comisión porlapraración delcero y por cada uno de os envios a ed.,"cada una de las fechas de pago con sujeción al orden de prelación de pagos o, en la liquidación del"
5191,91,98,67,"sin una fech de pago, conforme al orden de prelacón de pagos, l fondo no depusira e iquidez","fondo, según el orden de prelación de pagos de liquidación. el importe de la comisión periódica en"
5192,89,94,77,"suficiente para saitacer la comisión ctada, la catad denia generara un res gua! al to de.",cada una de las fechas de pago no podrá ser inferior al importe mínimo determinado. el importe
5193,4,97,94,a72s,"mínimo se revisará acumulativamente en la misma proporción, a partir del año 2015 inclusive y con"
5194,97,44,72,interés de reterenca d los bonos para sl periodo de devengo de intereses conespondiee. el importe,efectos desde el día 1 de enero de cada año.
5195,95,80,74,o pagado y el nerés devengado se acumulará pera su pago ala comisión que corresponda pagar n la,(iii) comisión por la preparación del fichero y por cada uno de los envíos a ed.
5196,92,100,64,"siguente fecha de pago, a no ser que se mantuviera deha siuación de iquidez en cuyo caso los","si en una fecha de pago, conforme al orden de prelación de pagos, el fondo no dispusiera de liquidez"
5197,95,102,77,impores detidos serán scumulendo hasta su pago total de conformidad con el orden de prelacin de,"suficiente para satisfacer la comisión citada, la cantidad debida generará un interés igual al tipo de"
5198,81,102,78,"pagos o, en la iquidación del fondo con l orden de prlaión de pagos d liquidación",interés de referencia de los bonos para el periodo de devengo de intereses correspondiente. el importe
5199,50,100,80,administración y custodia delos activos ttulzados.,no pagado y el interés devengado se acumulará para su pago a la comisión que corresponda pagar en la
5200,0,97,97,,"siguiente fecha de pago, a no ser que se mantuviera dicha situación de iliquidez en cuyo caso los"
5201,0,99,99,,importes debidos se irán acumulando hasta su pago total de conformidad con el orden de prelación de
5202,0,88,88,,"pagos o, en la liquidación del fondo, con el orden de prelación de pagos de liquidación."
5203,0,53,53,,administración y custodia de los activos titulizados.
5204,79,79,0,"bantierra, caja rural de granada, caja rural de navarra y caja rural de teruel,","bantierra, caja rural de granada, caja rural de navarra y caja rural de teruel,"
5205,98,101,6,enicades cadentes delos derecros de crédito de los préstamos hipotecaros mediante de la emisión de,entidades cedentes de los derechos de crédito de los préstamos hipotecarios mediante de la emisión de
5206,92,105,18,las pancipacones hpotecars y de los ceficados d transmision de hpoios que serán suscrtos por,las participaciones hipotecarias y de los certificados de transmisión de hipoteca que serán suscritos por
5207,93,99,12,"el fondo, de contomidas con lo establecido an el aículo 22.) del ral decreto 325/1998 y en al","el fondo, de conformidad con lo establecido en el artículo 2.2.b) del real decreto 926/1998 y en el"
5208,96,107,13,"arico 26.3 del real decreto 71612009, se oblgan cada una de ells a jecer la adminsación y gesión","artículo 26.3 del real decreto 716/2009, se obligan cada una de ellas a ejercer la administración y gestión"
5209,88,102,18,e los prásamos hpotecaros que contespondan a as paricpacines hipoecaras ya los coricados,de los préstamos hipotecarios que correspondan a las participaciones hipotecarias y a los certificados
5210,98,102,7,e transmisión de hipoteca que emba cada una de ellas. reguléndose por e contrato de administración,"de transmisión de hipoteca que emitan cada una de ellas, regulándose por el contrato de administración"
5211,92,96,16,"¿e las prestamos hpotacars al ""contrato de administración”, as relacones entre las entidades",de los 3réstamos +isotecarios el “contrato de administración” las relaciones entre las (ntidades
5212,82,87,11,"cedentes len lo suceso y en cuanto a cho contato ellce) “administrador(es)), banco",cedentes (en lo sucesivo y en cuanto a dicho contrato el(los) “administrador(es)” banco
5213,85,95,11,"cooperativo, como posible susu en determinadas cicunsancias de los agmiisradore, y el","cooperativo, como posible sustituto en determinadas circunstancias de los administradores, y el"
5214,96,101,6,"fondo, represenado por la sociedad gestora, en cuanto ala custodia, sdminisrción y gestón de los","fondo, representado por la sociedad gestora, en cuanto a la custodia, administración y gestión de los"
5215,20,23,3,préstamos hipotecas.,préstamos hipotecarios.
5216,85,94,10,"la rección yacvidades económicas sigilcaias de bantierra, caja rural de granada, caja","la dirección y actividades económicas significativas de bantierra, caja rural de granada, caja"
5217,88,91,5,"rural de navarra y caja rural de teruel, se detalan respectivamente en el sperado 52 del","rural de navarra y caja rural de teruel, se detallan respectivamente en el apartado 5.2 del"
5218,84,92,13,documento de regato y el apaiado 35 del presente médvo ádiconal. la dicción de banco,documento de registro y el apartado 3.5 del presente módulo adicional. la dirección de banco
5219,63,68,5,cooperativo se detal enel apartado 52 del documento de registro,cooperativo se detalla en el apartado 5.2 del documento de registro.
5220,85,94,12,"los administradores y banco cooperativo, como poste susu an detemincas circunstancias","los administradores y banco cooperativo, como posible sustituto en determinadas circunstancias"
5221,98,103,7,"e cualquiera delos administradores, aceptarán el mandato rechid dela sociedad gestora y. por razón","de cualquiera de los administradores, aceptarán el mandato recibido de la sociedad gestora y, por razón"
5222,39,47,8,"a cho mandato, se comprometen al sigue:","a dicho mandato, se comprometen a lo siguiente:"
5223,93,3,91,(0 a jercaria gestión yla administración delos préstamos hpotacars en os téminos el régimen y,(i)
5224,92,100,66,procesmientos oránaros de administración y gesión establecidos en el conrto de adminisración,a ejercer la gestión y la administración de los préstamos hipotecarios en los términos del régimen y
5225,90,100,79,"(6) a seguir sómiisrando las préstamos hpotecarios, deicando el mismo tiempo y tercón alos",procedimientos ordinarios de administración y gestión establecidos en el contrato de administración.
5226,83,4,81,mámos que el que deacaían y ejecerian en la administracón de sus propios préstamos.,(ii)
5227,82,93,69,"potecars yen cualquier caso, els términos previsos an el contato de administració.","a seguir administrando los préstamos hipotecarios, dedicando el mismo tiempo y atención a los"
5228,94,87,62,(4) a que los procedimientos que apican y apicrán para la gestón y aominiracón delos préstamos,mismos que el que dedicarían y ejercerían en la administración de sus propios préstamos
5229,63,94,66,hotcars sn y segun sendo coimas aa je y roms agas en vo que sen,"hipotecarios y, en cualquier caso, en los términos previstos en el contrato de administración."
5230,6,104,99,pican.,(iii) a que los procedimientos que aplican y aplicarán para la gestión y administración de los préstamos
5231,75,91,69,(1) a cumplr las insucciones quel mparia la sociedad gestora on debida ¡std,hipotecarios son y seguirán siendo conformes a las leyes y normas legales en vigor que sean
5232,93,11,85,1) a indemnizar al fondo por los daños y pejuicos que puedan derivarse del icumplmiento delas,aplicables.
5233,87,90,70,"¿blgacones contraídas, 3 din los admiiraderes no serán tesporsaies de aquelas ctuacones",(iv) a cumplir las instrucciones que le imparta la sociedad gestora con la debida lealtad.
5234,52,3,52,slectuacas sguendo intuccones dela sociedad gestora.,(v)
5235,96,95,79,los administradores renuncian en cualquier caso aos privilegios y curados que lay le conre en su,a indemnizar al fondo por los daños y perjuicios que puedan derivarse del incumplimiento de las
5236,87,98,69,"conan de gestores de caros del fondo, de administradores e los préstamos hpolcanos y de","obligaciones contraídas, si bien los administradores no serán responsables de aquellas actuaciones"
5237,83,58,63,"kepostaños dela corespondentes escuas púscs, y, en parta, alos que disponen ls anís",efectuadas siguiendo instrucciones de la sociedad gestora.
5238,54,107,85,1730 y 1780 de código cl y 276 del cóxigo de comercio.,los administradores renuncian en cualquier caso a los privilegios y facultades que la ley le confiere en su
5239,96,96,66,los términos més reevantes del contrato de administración e recogen continuación en los epgrates,"condición de gestores de cobros del fondo, de administradores de los préstamos hipotecarios y de"
5240,29,107,87,siguentes del present apeido.,"depositarios de la correspondientes escrituras públicas, y, en particular, a los que disponen los artículos"
5241,93,58,67,fégimen y procedimientos ordinarios de administración y gestión de os próstamos hipotecarios.,1730 y 1780 del código civil y 276 del código de comercio.
5242,23,101,85,1. custodia de escriure,los términos más relevantes del contrato de administración se recogen a continuación en los epígrafes
5243,41,33,31,"pólizas, contrato, documentos y archivos,",siguientes del presente apartado.
5244,83,94,72,"cada administrador mantencá tos ls ascuas, documentos y reis informáticos relatos a",régimen y procedimientos ordinarios de administración y gestión de los préstamos hipotecarios.
5245,87,69,64,los préstamos hpotecaños y las pólzas de seguros de daños delos inmuebs hpotecados bajo,"1. custodia de escrituras, pólizas, contratos, documentos y archivos."
5246,89,98,71,"custoda segura y no añandonará la posesión, custodia o conv e los mismos 5 no meda el rev","cada administrador mantendrá todas las escrituras, documentos y registros informáticos relativos a"
5247,89,94,72,"consentimiento escrto de la sociedad gestora al sfeco, salvo cuando un documento le fuere",los préstamos hipotecarios y las pólizas de seguros de daños de los inmuebles hipotecados bajo
5248,90,99,75,"requerido para inciar procedimientos para la reciomacón de un préstamo hpotecao, ola fuero","custodia segura y no abandonará la posesión, custodia o control de los mismos si no media el previo"
5249,73,91,64,sido por cualquier ara autoridad competente normando al sociedad gestora.,"consentimiento escrito de la sociedad gestora al efecto, salvo cuando un documento le fuere"
5250,89,96,78,"los administradores tactarán razonablemente el acceso, en todo momento, a dichas escritas","requerido para iniciar procedimientos para la reclamación de un préstamo hipotecario, o le fuere"
5251,89,81,71,"documentos, regis y polzas, a la sociedad gestora o alos auditores del fondo, debidamente",exigido por cualquier otra autoridad competente informando a la sociedad gestora.
5252,90,95,77,"autorizados por ést. asimismo, 5 asilo solo la socedad gestora, citará, dentro dels dos (2","los administradores facilitarán razonablemente el acceso, en todo momento, a dichas escrituras,"
5253,86,95,71,"días hablas squiertes ich solu y ro de gastos, copa  ilocopía de cualquiera de dichas.","documentos, registros y pólizas, a la sociedad gestora o a los auditores del fondo, debidamente"
5254,20,105,92,escura y documentos.,"autorizados por ésta. asimismo, si así lo solicita la sociedad gestora, facilitará, dentro de los dos (2)"
5255,18,102,91,ú¡estón de cobros.,"días hábiles siguientes a dicha solicitud y libre de gastos, copia o fotocopia de cualquiera de dichas"
5256,87,24,73,caca administrador coninará con a gesión de cobro de todas as canidados que conespondan,escrituras y documentos.
5257,86,21,75,"satslaer aos deudores devadas delos préstamos hpotecars, así como cusquer oro concepto",2. gestión de cobros.
5258,92,94,68,"inciyendo los conespondietes a ls contratos de seguro de daños, cade administrador pondra la",cada administrador continuará con la gestión de cobro de todas las cantidades que correspondan
5259,93,99,75,"debida digenia para que los pagos que deban realza los deusores, sean cobrados de acuerdo con","satisfacer a los deudores derivadas de los préstamos hipotecarios, así como cualquier otro concepto"
5260,61,96,68,loe términos y condones comactuals de os préstamos hpotecaros,incluyendo los correspondientes a los contratos de seguro de daños. cada administrador pondrá la
5261,81,98,70,las cantidades que cada administrar seba dervadas de los préstamos hpotecaros que,"debida diligencia para que los pagos que deban realizar los deudores, sean cobrados de acuerdo con"
5262,89,71,69,corespondan al fondo las ingresará en su integridad l fordo enla quema de tesoreria o por,los términos y condiciones contractuales de los préstamos hipotecarios.
5263,92,88,73,"traslado de la misma, on su caso, ala que le indicar la sociedad gestora, lía inmediatamente",las cantidades que cada administrador reciba derivadas de los préstamos hipotecarios que
5264,92,93,69,"poster al día en que fueren acidos por el adminsrader, o, en caso de no ser aquél un día nao",correspondan al fondo las ingresará en su integridad al fondo en la cuenta de tesorería o por
5265,93,97,76,"+l siguiente día há, valor ese mamo día, según os términos y cociciones establecidos. a estos","traslado de la misma, en su caso, a la que le indicare la sociedad gestora, el día inmediatamente"
5266,95,103,78,"slects, se considerarán clas hábiles odos ls quelo sean con regio l sector de banca dela ciudad","posterior al día en que fueren recibidos por el administrador, o, en caso de no ser aquél un día hábil,"
5267,7,99,92,de meda,"el siguiente día hábil, valor ese mismo día, según los términos y condiciones establecidos. a estos"
5268,84,103,78,el administrador en mngún caso abonará cantósd aiguna al fondo que no hubiere recodo,"efectos, se considerarán días hábiles todos los que lo sean con arreglo al sector de banca de la ciudad"
5269,46,10,40,previamente en pago de os préstamos hipotcaños,de madrid.
5270,28,88,73,fijación del ipo de interés.,el administrador en ningún caso abonará cantidad alguna al fondo que no hubiere recibido
5271,93,50,71,"dado que los préstamos hpotecario son a 1p0 de interés varatle, cada administrador contiruerá",previamente en pago de los préstamos hipotecarios.
5272,90,32,71,frando los tipos de interes apicabes en ada uno de os penados de iteré conforme alo stable,3. fijación del tipo de interés.
5273,88,97,75,"nas contspondentes escrituras de los préstamos hpotecaos, formulando la comunicaciones y","dado que los préstamos hipotecarios son a tipo de interés variable, cada administrador continuará"
5274,39,104,80,rotaciones que ésos establezca al eeco.,fijando los tipos de interés aplicables en cada uno de los periodos de interés conforme a lo establecido
5275,12,97,87,información.,"en las correspondientes escrituras de los préstamos hipotecarios, formulando las comunicaciones y"
5276,82,47,64,cada adminsrador deberá comunicar peródcamente a la sociedad gestora la infomación,notificaciones que éstos establezcan al efecto.
5277,85,15,76,"relaconacs con ls carctaetcas ndviuales de cada uno de os préstamos hpatecaños, con 6",4. información.
5278,89,87,71,csmplmento por los deudores de las obigacones derivadas para los mismos de los préstamos.,cada administrador deberá comunicar periódicamente a la sociedad gestora la información
5279,93,98,74,"hipotecarios, con la suación de morosidad, con las modiicacores habidas en las cracteítcas de","relacionada con las características individuales de cada uno de los préstamos hipotecarios, con el"
5280,94,92,70,los préstamos hipotecarios y con ls actuaciones d requerimiento de pago en caso de demora y de,cumplimiento por los deudores de las obligaciones derivadas para los mismos de los préstamos
5281,84,101,74,"conos [siciales y exrajuiiales y de suvastas de inmuebles o bienes y, an su caso, la","hipotecarios, con la situación de morosidad, con las modificaciones habidas en las características de"
5282,89,96,73,adjudicación o dación de éstos l fondo y la stuacón de ostadoposesoro y ccunstancis delos,los préstamos hipotecarios y con las actuaciones de requerimiento de pago en caso de demora y de
5283,86,91,71,"mismos, tod elo poro proceimiems y perodciad esabecdas enel contato de administración.","acciones judiciales y extrajudiciales y de subastas de inmuebles o bienes y, en su caso, la"
5284,88,98,81,"asimismo, cada adminsrador deberá preparar y entregar ala sociedad gestora la nformación",adjudicación o dación de éstos al fondo y la situación de estado posesorio y circunstancias de los
5285,90,102,75,"diconal que, en eación con los préstamos hpotecaos o ls derechos derivados de ls mamos, la","mismos, todo ello por los procedimientos y periodicidad establecidas en el contrato de administración."
5286,88,92,75,"socecad gestora sol y, en especial, la docunentacón precaa paa el nio, en u caso, por la","asimismo, cada administrador deberá preparar y entregar a la sociedad gestora la información"
5287,34,100,81,socscad gestora de sccones pocies.,"adicional que, en relación con los préstamos hipotecarios o los derechos derivados de los mismos, la"
5288,41,101,79,subrogación delos préstamos hipotecarios.,"sociedad gestora solicite y, en especial, la documentación precisa para el inicio, en su caso, por la"
5289,96,41,71,los administradores estarán autorizados pera permit sustituciones de a posición del deudor en os,"sociedad gestora, de acciones judiciales."
5290,94,46,71,"contratos de los prestamos hpotecaros, exclusivamente en los supuesos en que las ceracteríicas",5.  subrogación de los préstamos hipotecarios.
5291,86,100,78,del nuevo deuce no sean de menor solvencia la de antiguo y as mas se eusten als crtros,los administradores estarán autorizados para permitir sustituciones de la posición del deudor en los
5292,87,99,66,"de concesión de méstamos ipotecanos descros en l aparado 22.7 del presents modulo adan,","contratos de los préstamos hipotecarios, exclusivamente en los supuestos en que las características"
5293,89,101,75,y slemre que los gastos dervados de sta medicación sean en 5u integridad por cuenta delos,del nuevo deudor no sean de menor solvencia a las del antiguo y las mismas se ajusten a los criterios
5294,92,100,75,"deudores, la sociedad gestora pocá imias total o parialmente eta facutad del administrador o","de concesión de préstamos hipotecarios descritos en el apartado 2.2.7 del presente módulo adicional,"
5295,86,95,73,"establcer cordcnes a la miema, cuendo chas sustlucones puderan afectar negatamente las",y siempre que los gastos derivados de esta modificación sean en su integridad por cuenta de los
5296,61,98,74,callicacones otorgadas als sanos por ls agencias de calfcacón,deudores. la sociedad gestora podrá limitar total o parcialmente esta facultad del administrador o
5297,89,97,77,el deus padrá intra subrogación al administrador en os préstamos hpotscaos al amparo e lo,"establecer condiciones a la misma, cuando dichas sustituciones pudieran afectar negativamente las"
5298,86,70,71,dispuesto an a ley 21994. la stvogación de un nuevo acreedor en l préstamo hpocaño y 0,calificaciones otorgadas a los bonos por las agencias de calificación.
5299,88,100,77,"consiguiente abono de la cantdad adeudada producién la amorizacón antepada del préstamo,",el deudor podrá instar la subrogación al administrador en los préstamos hipotecarios al amparo de lo
5300,82,95,68,hipotecario y de la partepación mpotecaña o del cercado de transmisión de hipoteca,dispuesto en la ley 2/1994. la subrogación de un nuevo acreedor en el préstamo hipotecario y el
5301,13,93,84,corespondint.,consiguiente abono de la cantidad adeudada producirán la amortización anticipada del préstamo
5302,84,90,67,facultades y actuaciones en relación con procesos de renegociación de los préstamos.,hipotecario y de la participación hipotecaria o del certificado de transmisión de hipoteca
5303,0,16,16,,correspondiente.
5304,0,86,86,,6. facultades y actuaciones en relación con procesos de renegociación de los préstamos
5305,13,13,0,hipotecarios.,hipotecarios.
5306,88,97,13,los acministraderes o posrán cancelar voluntaramente os préstamos hptecario o aus otecas,los administradores no podrán cancelar voluntariamente los préstamos hipotecarios o sus hipotecas
5307,81,100,24,"y aras por causa dutnta del pago dl préstamo hpolecaro, renunciar tanag 2obe ena,","y garantías por causa distinta del pago del préstamo hipotecario, renunciar o transigir sobre ellas,"
5308,87,93,10,"condonas los prestamos hpotecaros on todo o en pare o promogalos, ni en general realzar","condonar los préstamos hipotecarios en todo o en parte o prorrogarlos, ni en general realizar"
5309,85,94,23,"cualasar acto que gemiraya la ataca juides, rango 0 el valor aonómico de ls préstamos","cualquier acto que disminuya la eficacia jurídica, rango o el valor económico de los préstamos"
5310,85,102,17,"hipotecas delas iotecas, n peri de que proceda a atender as peticiones de os deudores","hipotecarios o de las hipotecas, sin perjuicio de que proceda a atender las peticiones de los deudores"
5311,76,89,15,con igual dégencia y procedimiento quese préstamos ipeecaris propos se taas.,con igual diligencia y procedimiento que si de préstamos hipotecarios propios se tratase.
5312,91,94,6,las enidados cedentes se han adherido al 'cócigo de buenas prctics para la reestructuración,las entidades cedentes se han adherido al “código de buenas prácticas para la reestructuración
5313,89,104,19,"viae e las deudas con gan hpotecana sobre la vivenda habauar, enla versón provista por la","viable de las deudas con garantía hipotecaria sobre la vivienda habitual”, en la versión prevista por la"
5314,89,94,8,"loy 12013, de 14 de mayo, de medias para elorzr la protección 4 los deudores hipotecarios","ley 1/2013, de 14 de mayo, de medidas para reforzar la protección a los deudores hipotecarios,"
5315,92,103,14,"rosstucturacin de deuda y alquler acia, como consta ena resolución de 0 de abr d 2014, de la","reestructuración de deuda y alquiler social, como consta en la resolución de 10 de abril de 2014, de la"
5316,91,97,10,"secretaria de estado de economía y apoyo ala empresa, publicada on el bolein otal dl estado","secretaría de estado de economía y apoyo a la empresa, publicada en el boletín oficial del estado"
5317,26,30,6,con feca 16 de avd de 2014,con fecha 16 de abril de 2014.
5318,87,89,3,"la socedad gestora, dada la capacidad económica de los deudores siuados en el umbxal de","la sociedad gestora, dada la capacidad económica de los deudores situados en el umbral de"
5319,86,100,17,"exclusión, atatzaincalment as entades cedente, como administradores, pea que plquen ls","exclusión, autoriza inicialmente las entidades cedentes, como administradores, para que apliquen las"
5320,85,97,16,mecaas previas enel cóago de buenas práctcas a los prestamos hpotecars quese encuente,medidas previstas en el código de buenas prácticas a los préstamos hipotecarios que se encuentren
5321,94,96,3,"en el ámbio de aplicación de mencionado código de buenas prácticas, slempre que se cumplan los","en el ámbito de aplicación del mencionado código de buenas prácticas, siempre que se cumplan los"
5322,84,92,12,"roquistos estabecdos an el aeal decteoley 62012, de 9 de marzo, de medidas urgent de","requisitos establecidos en el real decreto-ley 6/2012, de 9 de marzo, de medidas urgentes de"
5323,84,95,19,proteccn de deudores ipecanos sin recursos (el “real decretoey 612012). a stos cocos,"protección de deudores hisotecarios sin recursos el “real decreto-ley 6/2012”. a estos efectos,"
5324,90,98,10,cada adminisador comunicar previamente la sociedad gestora ls solistudos formuladas por os,cada administrador comunicará previamente a la sociedad gestora las solicitudes formuladas por los
5325,88,97,16,"deudores, aduntendo todos es ocumentosreclidos del deudor para screcta qu se ancuenta em","deudores, adjuntando todos los documentos recibidos del deudor para acreditar que se encuentra en"
5326,92,101,13,kl umbral de exclusión conforme al arto 3 del real decreto dy 52012 yl propuesta de medias a,el umbral de exclusión conforme al artículo 3 del real decreto-ley 6/2012 y la propuesta de medidas a
5327,52,58,11,“adoptar contome al menconado códgo de buenas pactos,adoptar conforme al mencionado código de buenas prácticas.
5328,87,95,9,"sin perucio delo previsto antermante y delo que seguidamente se detemina, toda novación","sin perjuicio de lo previsto anteriormente y de lo que seguidamente se determina, toda novación"
5329,89,98,15,"modlicatra de un préstamo hpotecaro susera po el administrador, se product exclualvamente","modificativa de un préstamo hipotecario suscrita por el administrador, se producirá exclusivamente"
5330,94,96,4,"con el consentimiento previo de la sociedad gestora, en representación del fondo, conuniendo 6","con el consentimiento previo de la sociedad gestora, en representación del fondo, conviniendo el"
5331,88,92,10,administrador en olotar dero consentimiento de la sovedad gestora tan pronto como tenga.,administrador en solicitar dicho consentimiento de la sociedad gestora tan pronto como tenga
5332,91,100,9,"conocimiento de que un deudor sol una modicacón. no obstante, a sociedad gestora autorizará","conocimiento de que un deudor solicite una modificación. no obstante, la sociedad gestora autorizará"
5333,88,95,15,inicalmente 2105 admiisradores a enterar y a aceptar reregociacones del 1po de interés y,inicialmente a los administradores a entablar y a aceptar renegociaciones del tipo de interés y
5334,83,86,10,"amplacionss del plazo de vencimiento de les prestamos hipalecaños, an necesidad del","ampliaciones del plazo de vencimiento de los préstamos hipotecarios, sin necesidad del"
5335,88,97,10,"consentimiento pre dela sociedad gestora, sujetas a los squents requisitos de habitación","consentimiento previo de la sociedad gestora, sujetas a los siguientes requisitos de habilitación"
5336,7,9,4,onárica,genérica:
5337,28,37,10,a) renegaciación del po de r,a) renegociación del tipo de interés.
5338,85,89,5,el po de interés de los préstamos hgotecaros podrá ser renegociado con sujeción a las,el tipo de interés de los préstamos hipotecarios podrá ser renegociado con sujeción a las
5339,29,33,5,siguentes reglas y iimtacones,siguientes reglas y limitaciones:
5340,3,91,90,és.,"en ningún caso, los administradores podrán entablar por su propia iniciativa, sin que medie"
5341,89,84,73,"1. en ningún caso, los administradores podrán entablar por su proiainicatwa, sin que mesi","solicitud del deudor, renegociaciones del tipo de interés que puedan resultar en una"
5342,79,93,72,"solemud del deudor, renegociaciones del tipo de nerés que puedan resutar en una","disminución del tipo de interés aplicable a un préstamo hipotecario. los administradores, sin"
5343,87,85,69,"lomirución del tpo de inters apicable a un préstamo hpotecaño. los administradores, sin","incentivar la renegociación del tipo de interés, deberán actuar en relación con dicha"
5344,78,65,54,"incentwar la renegocación del tpo de ers, deberán actuar en relacón con dicha.",renegociación teniendo siempre presentes los intereses del fondo.
5345,57,92,73,renegcclacón teniendo sempre presets lo interes de fondo.,"los administradores, sin perjuicio de lo que se determina en el apartado 3 siguiente, podrán"
5346,86,92,74,"2. los administradores, sn perico del que se determina an el apartado siguente, podrán",renegociar la cláusula del tipo de interés de los préstamos hipotecarios en unas condiciones
5347,82,85,64,renegacar le cáusula del ip de nerés e os préstamos hpotecaños en unas condiciones,que sean consideradas de mercado y que no sean distintas a las que el correspondiente
5348,78,89,71,que sean consideradas de mercado y que no sean dstmias alas que l conespandame,administrador estuviera aplicando en la renegociación o en la concesión de sus créditos y
5349,80,90,67,aminsrdor estudera apicando en la renegociación o en la concestn de sus rédios y,"préstamos hipotecarios a tipo de interés variable. a estos efectos, se considerará tipo de"
5350,84,92,60,"préstamos hpotecaos a 1po de interés variable. a estos electos, se considerará to de",interés variable de mercado el tipo de interés ofrecido por el correspondiente administrador
5351,83,90,68,interés varable de mercado sl 1p0 de inés otecido por l conespordinte aaministrador,en el mercado español para préstamos o créditos concedidos a personas físicas con garantía
5352,87,91,70,an el mercado español para préstamos o crédos concedido a personas físicas on garantía.,"de hipoteca inmobiliaria sobre viviendas terminadas (y, en su caso, sus anejos -garajes y/o"
5353,84,90,71,"de iipoteca inmopilaria sobr vwdendas terminadas y, en su caso, sus anejos -geajs yo",trasteros-) situadas en españa de importe y demás condiciones sustancialmente similares al
5354,83,45,65,trsteos) situadas en españa de impone y demás condiciones sustancialmente emlars al,préstamo hipotecario objeto de renegociación.
5355,38,87,69,préstamo hotecao cbjtode renegociación,en ningún caso la renegociación del tipo de interés aplicable a un préstamo hipotecario
5356,82,94,74,3. en ingún caso a renegociación del ipo de interés apícblo a un préstamo hpotecao,"podrá ser a un tipo de interés fijo, ni (i) tendrá como resultado su modificación a un tipo de"
5357,67,96,69,podrá ser un o de ner io () endrá como sul su modfcación a un po de,interés variable con un índice de referencia para su determinación distinto del índice euribor a
5358,83,94,69,interés varabe con un ini de eerencia para su deteminación distri del nde euribor a,1 año o con una periodicidad de revisión diferente a la que tenía el préstamo hipotecario a la
5359,77,86,66,año ocon una perodciad de revisión dente al que teni el préstamo hpolscro ala,"constitución del fondo, ni (ii) podrá realizarse si previamente o como resultado de la"
5360,79,83,67,"consttucón del fondo, a (1) podrá realzarss 3 previamente o como tesulado de la",renegociación el margen o diferencial medio ponderado por el principal pendiente de
5361,77,86,69,renegaciacón el mesgen o gerencial medo ponderado por el prncpal pendiente de,vencimiento de los préstamos hipotecarios que estuvieren siendo administrados por cada
5362,79,63,59,vencimiento de los préstamos hpolecaros que estuntern siendo admirados por ceda,administrador fuera inferior a 100 puntos básicos porcentuales.
5363,55,0,55,adiminsrador tera nera 100 puntos básicos porcentuales.,
5364,39,39,0,b) ampliación del plazo de vencimiento.,b) ampliación del plazo de vencimiento.
5365,90,94,5,la fecha de vencimiento anal o de útima amorización delos préstamos hipotecarios podrá ser,la fecha de vencimiento final o de última amortización de los préstamos hipotecarios podrá ser
5366,63,85,26,prorgada o potasa camplación del plazo) con sen alas suens rg y,prorrogada o sosterjada “ampliación del plazo” con sumeción a las siguientes reglas y
5367,80,13,71,"(0 en ingún aso ls admiistadore podrán entablar por su popa nciaiva, es dec, sin",limitaciones:
5368,74,3,73,que medio solctud del deudor 1 modiicacón de la echa del venceiemto nal de,(i)
5369,72,90,71,"préstamo hpotecao, de la que pueda resultas una amplación del mismo. los","en ningún caso los administradores podrán entablar por su propia iniciativa, es decir, sin"
5370,77,85,63,"acminiradores, sn icentwar la amplacón del plzo, deberán actuar en rlacón con","que medie solicitud del deudor, la modificación de la fecha del vencimiento final del"
5371,60,76,54,cho alargamiento erro sempre presentes los inreses del fondo,"préstamo hipotecario, de la que pueda resultar una ampliación del mismo. los"
5372,90,87,72,(il para ceda agmiisrador el importe a que ascenda la suma del capta o pancipal inicial de,"administradores, sin incentivar la ampliación del plazo, deberán actuar en relación con"
5373,77,70,65,laa pancpacones hpotecaras y d los cerficados de transmisión de hpateca a que,dicho alargamiento teniendo siempre presentes los intereses del fondo.
5374,80,4,78,contespondan los préstamos hpotacaños sobre ls que se produzca la ampliación del,(ii)
5375,82,93,55,pazo de vencimiemo no podrá superr el 10.00% del caplal o princpal nica tral a que,"para cada administrador, el importe a que ascienda la suma del capital o principal inicial de"
5376,77,87,30,ascendan las paicpaciones hpotecaas y ls cemicados de transrisión de hipoteca,las participaciones hipotecarias y de los certificados de transmisión de hipoteca a que
5377,24,83,70,miis po el aaministraor.,correspondan los préstamos hipotecarios sobre los que se produzca la ampliación del
