n_linea,ctexto1,ctexto2,distancia,texto1,texto2
4299,9,98,91,Renuncia.,"Todos los costes, gastos e impuestos en que se incurran por la realización y formalización de las "
4300,94,59,75,(0 La Socie Gestor pocrá renunciar asu tución de administración y representación lega de todos,anteriores opciones serán por cuenta de BANCO COOPERATIVO. 
4301,86,95,76,"£ pane de los fondos que gastone cuando así la estme pariente, solotando Su sustiució,","BANCO COOPERATIVO, desde el momento en que se dé el descenso de la calificación crediticia del "
4302,90,103,76,"mediante esto rigido ala CNMV, en el que hará constar la designación dela sociedad gestora","Tenedor de la Cuenta de Tesorería que dé lugar a adoptar alguna de las opciones a) o b) anteriores, se "
4303,82,98,67,"Cuat. A tl esco se acompaña el dela nueva sociedad gestora, en el que ésta s decir",compromete a realizar esfuerzos comerciales razonables para que la Sociedad Gestora pueda adoptar 
4304,65,17,53,¿lepuesta a aceptar el fución Ines la corespondlete autorización.,alguna de ellas. 
4305,93,104,82,(6) La autorización dela sustución or parte dela CNMV estar condicionada al cumpimiento de ls,"A partir del plazo de un (1) año de la fecha de constitución del Fondo, en caso de que la deuda a corto "
4306,20,94,86,requistos siguiente:,plazo no subordinada y no garantizada de BANCO COOPERATIVO alcanzara una Calificación de DBRS 
4307,93,98,83,(8) La entega al nueva sociedad gestora de os registros contables  nfomáticos por la Sociedad,a largo plazo mínima de BBB (high) sin Tue dicha calificación se encuentre en situación de “8nder 
4308,83,95,73,"estra sitio, Sólo se entenderá producida tl entrega cuando la nueva secedad gestora","5eview 1eJative” \ una calificación crediticia mínima a corto y a largo plazo de F2 y de BBB+, "
4309,67,104,80,pueda asum plenamente s unción y Somunique est cicunsancia la CNMV.,"respectivamente, según la escala de calificación de Fitch, la Sociedad Gestora, trasladará los saldos a "
4310,90,95,75,"(2) La calicacón otorgada a os Bonos por las Agencias de Calicacin no deberá dsminat como,",BANCO COOPERATIVO bajo el Contrato de Apertura de Cuenta a Tipo de Interés Garantizado (Cuenta 
4311,35,15,30,anaeouenci de a suzttución propues.,de Tesorería). 
4312,99,58,75,"(4), En ningún caso podrá la Sociedad Gestora renunciar al ejercicio de sus funciones miérras no se",Cobro por el Fondo de los pagos relativos a los activos.  
4313,80,106,80,hayan cumplo todos ls requistosytrámies para que su sust pued asi sus funciones.,Cada Administrador realizará la gestión de cobro de todas las cantidades que corresponda satisfacer a los 
4314,95,104,80,"(19) Los gastos que orga la suttució serán acosta de a Sociedad Gestora renuncian, y en ningún.",Deudores derivadas de los Préstamos Hipotecarios subyacentes a las Participaciones Hipotecarias y a los 
4315,30,98,79,aso podrán imputarse al Fondo.,Certificados de Transmisión de Hipoteca emitidos por dicho Administrador en su calidad de Entidad 
4316,90,87,69,"(La susttución deberá ser pubcada, an el plazo de quos las, mecinte un anuncio en dos rios","Cedente, así como cualquier otro concepto de los Préstamos Hipotecarios incluyendo los "
4317,87,90,69,de dfusión eacional y en 6 bola del mercado secundano organzado en que cotcn las Bonos.,correspondientes a los contratos de seguro de daños sobre los inmuebles hipotecados. Cada 
4318,80,99,73,"mios por el Fondo. Asimismo, la Sociedad Gestora deberá nicas ha susttucin a las","Administrador pondrá la debida diligencia para que los pagos que deban realizar los Deudores, sean "
4319,21,97,83,Agencias de Calcación,cobrados de acuerdo con los términos y condiciones contractuales de los Préstamos Hipotecarios.  
4320,18,101,90,Sustución forzosa.,Las cantidades que cada Administrador reciba de los Préstamos Hipotecarios que correspondan al Fondo 
4321,94,107,80,(9 Cuando la Sociedad Gestora hubiera sido deciarada en concurso o cuando su autorización para,"las ingresará en su integridad en la Cuenta de Tesorería o por traslado de la misma, en su caso, en la que "
4322,89,104,73,"“ciar como sociedad gestora de fondos dettulzain Tublera sido revocada por la CNV, debera","les indicare la Sociedad Gestora, el día inmediatamente posterior al día en que fueren recibidas por el "
4323,94,109,84,"proceder a encontre una sociedad gestora que la susttya, según previsto en el epigase anterior","Administrador, o, en caso de no ser aquél un día hábil, el siguiente día hábil, valor ese mismo día. A estos "
4324,88,107,80,(6) Siempre que enel cas prvito en el aparado aer hubiesen ranscunido cuatro meses desde,"efectos, se considerarán días hábiles todos los que lo sean con arreglo al sector de banca de la ciudad de "
4325,89,9,83,"que lavo lugar 6 evento Ostemanante de la susitucón y no 8e hublere encontrado una nueva,",Madrid.  
4326,88,54,68,Sociedad gestora dspuesta a encagarso dela gechón e procederá la Liquidación Antapada de,Orden de prelación de pagos efectuados por el Emisor. 
4327,91,94,70,"la Emisión de Bonos, de acuerdo con previsto en los apartados 4.1.3 y 4.44 dal Documento de",Origen y aplicación de fondos en la Fecha de Desembolso de los Bonos y hasta la primera Fecha 
4328,50,19,42,Fegisr del present Folio y en a Esta de Constució.,"de Pago, excluida. "
4329,96,98,77,La Sociedad Gestora se cbiga otorgar los documentos públcos y prvados que fueran necesarios para,El origen y aplicación de las cantidades disponibles por el Fondo en la Fecha de Desembolso de la 
4330,94,39,73,"proceder a su susitción por cre sociedad gestora, de conformidad con el régimen previsto en os",Emisión de Bonos serán los siguientes: 
4331,89,70,71,páraos antros de oste apartado. La sociedad gestora sutita deberá quedar subrogada en los,1. Origen: el Fondo dispondrá de fondos por los siguientes conceptos: 
4332,95,44,74,"etechos y obigaciones que, en relación con el presente Foto, correspondan ala Socieóaa Gestora.",Desembolso de la suscripción de los Bonos.  
4333,93,42,71,"Asimismo, la Sociedad Gestora deberá entregar ala socedad gastora sustua cuantos documentos y",Disposición del principal del Préstamo B. 
4334,66,62,53,regis contables e Informáticos relatos al Fondo obren en su poder.,Disposición del principal del Préstamo para Gastos Iniciales. 
4335,17,90,81,“Subcontratación.,Disposición del principal del Préstamo Subordinado Principal y del principal del Préstamo 
4336,97,28,77,La Sociedad Gestora estará fautada para subcontratar o delegar en terceras personas de reconocida,Subordinado para Intereses. 
4337,96,101,80,"solvencia ycapaciad, la prestación de cualquiera delos sendos que ha de realzar en su función de",2. Aplicación: a su vez el Fondo aplicará los fondos anteriormente descritos a los siguientes pagos: 
4338,95,92,78,"admiración y representación legal del Fondo, de acuerdo con lo establecido en el presente Folio",Pago del precio de suscripción de las Participaciones Hipotecarias y de los Certificados de 
4339,95,26,81,Siempre que el surcontasta o delegado haya ¡enunciado a ejercitar cualqier acción de demanda de,Transmisión de Hipoteca.  
4340,96,84,73,"responsabilidad contra el Fondo. En cue caso, a subcontratación o delegación de cualquier sentco",Pago de los gastos de constitución del Fondo y de emisión y admisión de los Bonos.  
4341,96,83,68,"($ no pocrá suponer ningún coste o gasto adicional para el Fondo, (1) habr de er legalmente posi",Constitución del Fondo de Reserva Principal y del Fondo de Reserva para Intereses. 
4342,92,96,75,(ly no dará lugar a una rovsión a la naa de le elcación otorgada 8 Bonos por las Agencias de,"Origen y aplicación de fondos a partir de la primera Fecha de Pago, incluida, y hasta la última "
4343,90,81,70,"Calficacó, y (v) será notcada a la CNMV, contando, caso de ser legalmente necosaro, con su","Fecha de Pago o la liquidación del Fondo, excluida. Orden de Prelación de Pagos. "
4344,91,102,78,"Gutorzacn previa. No state, cur subcontratación 0 delegación la Sociedad Gestora no quedara",En cada Fecha de Pago que no sea la Fecha de Vencimiento Final ni cuando tuviera lugar la Liquidación 
4345,91,95,74,"xonerada ra Iberada, mediante tl subcontalo o delegación de ninguna de las responsablidados","Anticipada del Fondo, la Sociedad Gestora procederá con carácter sucesivo a aplicar los Fondos "
4346,75,98,74,asumidas en vinud el present Folio que legalmente la fueren anbuls  exigiis,Disponibles y los Fondos Disponibles para Amortización y en el orden de prelación de pagos que se 
4347,35,58,43,Remuneración dela Sociedad Gestora.,establece a continuación el “Orden de Prelación de Pagos” 
4348,91,51,74,"En conraprestacón por las funciones a desaolar por la Sociedad Gestora, el Fondo sattrá ala",3.4.6.2.1 Fondos Disponibles: origen y aplicación. 
4349,46,11,41,misma un comisión de edninisracin compueca por,1. Origen. 
4350,90,94,73,(Una comisión nica que será devengada a la construción del Fondo y salstecha enla Fecha de,/os fondos disSonibles en cada )echa de 3aJo los “Fondos Disponibles” Sara hacer frente a las 
4351,10,101,95,Desemboio.,"obligaciones de pago o de retención relacionadas a continuación en el apartado 2, serán los importes "
4352,90,101,69,(4) Una comisión persia sobre la suma del Sal de PrinopalPencinte de la Emón de Boros y el,"que habrán sido depositados en la Cuenta de Tesorería, correspondientes a los siguientes conceptos:  "
4353,87,96,78,"Saldo de Parcpal Pendene del Préstamo E (y, en su caso, sobre el valor de los inmuebles",Los ingresos percibidos por el reembolso del principal de los Préstamos Hipotecarios durante el 
4354,88,73,67,Adluicaos O dados en pago al Fondo) que se devengará diariamente desde la constución del,Periodo de Determinación precedente a la Fecha de Pago correspondiente.  
4355,94,91,74,Fondo hasta su extinción y se Iquiará y pagará por Perados de Devengo de Intereses vencidos en,Los ingresos percibidos por intereses ordinarios y de demora de los Préstamos Hipotecarios 
4356,93,84,63,"caca una de les Fechas de Pago con ujeió al Orden de Prelacón de Pagos o, an la quideción del",durante el Periodo de Determinación precedente a la Fecha de Pago correspondiente.  
4357,89,87,71,"Fondo, según el Orden de Pieación de Pagos de Lqucación.El importe e la comisión pedia en",Los rendimientos percibidos por las cantidades depositadas en la Cuenta de Tesorería.  
4358,80,94,71,cada una de las Fechas de Pago no podr ser Ine al impo mín determinado. El impor,El importe correspondiente al Fondo de Reserva Principal y al Fondo de Reserva para Intereses 
4359,88,76,69,minimo se tevsará acumulivamente enla misma proporción. a pare el año 2015 Incluso y con,en la Fecha de Determinación precedente a la Fecha de Pago correspondiente. 
4360,42,83,62,Flecis desde e día 1 de enero de cada año.,Cualesquiera otras cantidades que hubiera percibido el Fondo durante el Periodo de 
4361,70,87,68,(il) Comisión porlapraración delcero y por cada uno de os envios a ED.,"Determinación precedente a la Fecha de Pago correspondiente, incluyendo las que puedan "
4362,91,92,76,"Sin una Fech de Pago, conforme al Orden de Prelacón de Pagos, l Fondo no depusira e Iquidez","resultar de la enajenación de inmuebles, bienes, valores o derechos adjudicados al mismo, o "
4363,89,27,73,"suficiente para saitacer la Comisión Ctada, la catad denia generara un res gua! al To de.",explotación de los mismos. 
4364,97,92,80,Interés de Reterenca d los Bonos para sl Periodo de Devengo de Intereses conespondiee. El importe,"Adicionalmente, en la primera Fecha de Pago la parte del principal del Préstamo para Gastos "
4365,95,41,74,o pagado y el nerés devengado se acumulará pera su pago ala comisión que corresponda pagar n la,Iniciales que no hubiera sido utilizada. 
4366,92,95,76,"siguente Fecha de Pago, a no ser que se mantuviera deha siuación de iquidez en cuyo caso los","Los ingresos correspondientes a los conceptos a), b) y e) anteriores percibidos por el Fondo y "
4367,95,97,69,impores detidos serán scumulendo hasta su pago total de conformidad con el Orden de Prelacin de,"depositados en la Cuenta de Tesorería desde la Fecha de Determinación precedente, excluida, a la "
4368,81,97,74,"Pagos o, en la Iquidación del Fondo con l Orden de Prlaión de Pagos d Liquidación","Fecha de Pago correspondiente hasta ésta última, no se incluirán en los Fondos Disponibles en la "
4369,50,93,71,Administración y custodia delos activos ttulzados.,"Fecha de Pago correspondiente, permaneciendo su importe depositado en la Cuenta de Tesorería "
4370,79,76,73,"BANTIERRA, CAJA RURAL DE GRANADA, CAJA RURAL DE NAVARRA y CAJA RURAL DE TERUEL,",para su inclusión en los Fondos Disponibles en la siguiente Fecha de Pago.  
4371,98,16,89,Enicades Cadentes delos derecros de crédito de los Préstamos Hipotecaros mediante de la emisión de,2.  Aplicación. 
4372,92,97,77,las Pancipacones Hpotecars y de los Ceficados d Transmision de Hpoios que serán suscrtos por,"Los Fondos Disponibles se aplicarán en cada Fecha de Pago al cumplimiento, con independencia del "
4373,93,98,78,"el Fondo, de contomidas con lo establecido an el aículo 22.) del Ral Decreto 325/1998 y en al","momento de su devengo, de las obligaciones de pago o de retención exigibles en cada Fecha de Pago "
4374,96,105,84,"Arico 26.3 del Real Decreto 71612009, se oblgan cada una de ells a jecer la adminsación y gesión","en el siguiente orden de prelación, salvo la aplicación establecida en el orden 1º que podrá tener lugar "
4375,88,53,67,e los Prásamos Hpotecaros que contespondan a as Paricpacines Hipoecaras ya los Coricados,en cualquier momento de acuerdo con su exigibilidad: 
4376,98,103,89,e Transmisión de Hipoteca que emba cada una de ellas. reguléndose por e Contrato de Administración,"1º.  Pago de los impuestos y gastos ordinarios(1) y extraordinarios(2) del Fondo, suplidos o no por la "
4377,92,94,79,"¿e las Prestamos Hpotacars al ""Contrato de Administración”, as relacones entre las Entidades","Sociedad Gestora y debidamente justificados, incluyendo la comisión de administración a favor "
4378,82,98,74,"Cedentes len lo suceso y en cuanto a cho Contato ellce) “Administrador(es)), BANCO","de ésta, y el resto de gastos y comisiones por servicios, incluidos los derivados del Contrato de "
4379,85,94,75,"COOPERATIVO, como posible susu en determinadas cicunsancias de los Agmiisradore, y el",Agencia de Pagos y la comisión periódica a pagar a la Entidad Depositaria. En este orden sólo 
4380,96,97,72,"Fondo, represenado por la Sociedad Gestora, en cuanto ala custodia, sdminisrción y gestón de los",se atenderán en favor de los Administradores y en relación con el Contrato de Administración los 
4381,20,83,70,Préstamos Hipotecas.,gastos que hubieren anticipado o suplido por cuenta del Fondo y las cantidades que 
4382,85,87,76,"La rección yacvidades económicas sigilcaias de BANTIERRA, CAJA RURAL DE GRANADA, CAJA","correspondiera devolverles, todos ellos debidamente justificados, y la comisión por la "
4383,88,97,84,"RURAL DE NAVARRA y CAJA RURAL DE TERUEL, se detalan respectivamente en el sperado 52 del",administración de los Préstamos Hipotecarios solo en el caso de que tuviera lugar la sustitución 
4384,84,76,71,Documento de Regato y el apaiado 35 del presente Médvo Ádiconal. La dicción de BANCO,del Administrador por un nuevo administrador distinto de BANCO COOPERATIVO. 
4385,63,52,49,COOPERATIVO se detal enel apartado 52 del Documento de Registro,2º.  Pago de los intereses devengados de los Bonos. 
4386,85,95,83,"Los Administradores y BANCO COOPERATIVO, como poste susu an detemincas circunstancias",Retención de la cantidad suficiente para mantener la dotación del importe del Fondo de Reserva 
4387,98,16,85,"e cualquiera delos Administradores, aceptarán el mandato rechid dela Sociedad Gestora y. por razón",para Intereses. 
4388,39,100,78,"A cho mandato, se comprometen al sigue:",4º.  Pago de los intereses devengados del Préstamo B salvo postergación de este pago al 6º lugar en 
4389,93,23,78,(0 A jercaria gestión yla administración delos Préstamos Hpotacars en os téminos el régimen y,el orden de prelación. 
4390,92,92,68,procesmientos oránaros de administración y gesión establecidos en el Conrto de Adminisración,Se procederá a la postergación de este pago al 6º lugar cuando en la Fecha de Determinación 
4391,90,87,71,"(6) A seguir sómiisrando las Préstamos Hpotecarios, deicando el mismo tiempo y tercón alos",precedente a la Fecha de Pago correspondiente el Saldo Vivo acumulado de los Préstamos 
4392,83,95,77,mámos que el que deacaían y ejecerian en la administracón de sus propios préstamos.,"Hipotecarios Dudosos, computados por el importe del Saldo Vivo a la fecha de clasificación del "
4393,82,90,73,"potecars yen cualquier caso, els términos previsos an el Contato de Administració.","Préstamo Hipotecario Dudoso, desde la constitución del Fondo fuera superior al 10,00% del "
4394,94,95,77,(4) A que los procedimientos que apican y apicrán para la gestón y aominiracón delos Préstamos,Saldo Vivo inicial de los Préstamos Hipotecarios en la constitución del Fondo y siempre que no 
4395,63,96,74,Hotcars sn y segun Sendo coimas aa je y roms agas en vo que sen,se hubiera producido la completa amortización de los Bonos y no se fuera a producir en la Fecha 
4396,6,25,22,pican.,de Pago correspondiente. 
4397,75,96,72,(1) A cumplr las insucciones quel mparia la Sociedad Gestora on debida ¡std,Retención para Amortización en una cantidad igual a la diferencia positiva existente a la Fecha 
4398,93,94,74,1) A indemnizar al Fondo por los daños y pejuicos que puedan derivarse del Icumplmiento delas,de Determinación precedente a la Fecha de Pago correspondiente entre (i) la suma del Saldo de 
4399,87,95,76,"¿blgacones contraídas, 3 Din los Admiiraderes no serán tesporsaies de aquelas ctuacones","Principal Pendiente de la Emisión de Bonos y el Saldo de Principal Pendiente del Préstamo B, y "
4400,52,61,50,slectuacas sguendo intuccones dela Sociedad Gestora.,(ii) el Saldo Vivo de los Préstamos Hipotecarios no Dudosos. 
4401,96,95,78,Los Administradores renuncian en cualquier caso aos privilegios y curados que lay le conre en su,"En función de la liquidez existente en cada Fecha de Pago, el importe efectivamente aplicado a "
4402,87,89,74,"conan de gestores de caros del Fondo, de administradores e los Préstamos Hpolcanos y de",la Retención para Amortización integrará los Fondos Disponibles para Amortización que se 
4403,83,87,63,"Kepostaños dela corespondentes escuas púscs, y, en parta, alos que disponen ls anís",aplicarán a la amortización de los Bonos y del Préstamo B de acuerdo con las reglas de 
4404,54,90,72,1730 y 1780 de Código Cl y 276 del Cóxigo de Comercio.,Distribución de los Fondos Disponibles para Amortización que se establecen en el apartado 
4405,96,22,86,Los términos més reevantes del Contrato de Administración e recogen continuación en los epgrates,3.4.6.2.2 siguiente.  
4406,29,91,71,Siguentes del present apeido.,Pago de los intereses devengados del Préstamo B cuando se produzca la postergación de este 
4407,93,85,69,Fégimen y procedimientos ordinarios de administración y gestión de os Próstamos Hipotecarios.,pago del 4º lugar en el orden de prelación conforme se establece en el citado lugar. 
4408,23,95,83,1. Custodia de escriure,Retención de la cantidad suficiente para mantener la dotación del importe del Fondo de Reserva 
4409,41,11,36,"Pólizas, contrato, documentos y archivos,",Principal. 
4410,83,74,66,"Cada Administrador mantencá tos ls ascuas, documentos y reis informáticos relatos a",Pago de los intereses devengados del Préstamo Subordinado para Intereses. 
4411,87,94,79,los Préstamos Hpotecaños y las pólzas de seguros de daños delos inmuebs hpotecados bajo,Reembolso del principal del Préstamo Subordinado para Intereses en la cuantía correspondiente 
4412,89,29,67,"custoda segura y no añandonará la posesión, custodia o conv e los mismos 5 no meda el rev",a la amortización del mismo. 
4413,89,71,69,"consentimiento escrto de la Sociedad Gestora al sfeco, salvo cuando un documento le fuere",10º. Pago de intereses devengados del Préstamo para Gastos Iniciales.  
4414,90,100,76,"requerido para inciar procedimientos para la reciomacón de un Préstamo Hpotecao, ola fuero",11º.  Reembolso del principal del Préstamo para Gastos Iniciales en la cuantía correspondiente a la 
4415,73,25,59,sido por cualquier ara autoridad competente normando al Sociedad Gestora.,amortización del mismo.  
4416,89,74,73,"Los Administradores tactarán razonablemente el acceso, en todo momento, a dichas escritas",12º. Pago de los intereses devengados del Préstamo Subordinado Principal. 
4417,89,101,81,"documentos, regis y polzas, a la Sociedad Gestora o alos auditores del Fondo, debidamente","13º. Pago a los Administradores en relación con el Contrato de Administración, de la comisión por la "
4418,90,46,70,"autorizados por ést. Asimismo, 5 asilo solo la Socedad Gestora, citará, dentro dels dos (2",administración de los Préstamos Hipotecarios. 
4419,86,96,72,"Días Hablas squiertes ich solu y ro de gastos, copa  Ilocopía de cualquiera de dichas.",En el caso de que tuviera lugar la sustitución en su actividad como Administrador de cualquiera 
4420,20,98,83,escura y documentos.,"de los Administradores, en favor de otra entidad, el pago de la comisión de administración de los "
4421,18,94,83,ú¡estón de cobros.,"Préstamos Hipotecarios, que se devengará a favor del tercero, nuevo administrador, ocupará el "
4422,87,93,68,Caca Administrador coninará con a gesión de cobro de todas as canidados que conespondan,"lugar contenido en el orden 1° anterior, junto con los restantes pagos incluidos en el orden "
4423,86,80,70,"satslaer aos Deudores devadas delos Préstamos Hpotecars, así como cusquer oro concepto","correspondiente, salvo en el supuesto de que el nuevo administrador fuese BANCO "
4424,92,86,69,"inciyendo los conespondietes a ls contratos de seguro de daños, Cade Administrador pondra la","COOPERATIVO, en cuyo caso el pago de la comisión de administración se mantendrá en el "
4425,93,18,82,"debida digenia para que los pagos que deban realza los Deusores, sean cobrados de acuerdo con",mismo orden 13º.  
4426,61,51,50,loe términos y condones comactuals de os Préstamos Hpotecaros,14º. Pago del Margen de Intermediación Financiera. 
4427,81,92,74,Las cantidades que cada Administrar seba dervadas de los Préstamos Hpotecaros que,Cuando en un mismo número de orden de prelación existan cantidades exigibles por diferentes 
4428,89,95,72,corespondan al Fondo las ingresará en su integridad l Fordo enla Quema de Tesoreria o por,conceptos en una Fecha de Pago determinada y los Fondos Disponibles no fueran suficientes para 
4429,92,101,78,"traslado de la misma, on su caso, ala que le indicar la Sociedad Gestora, lía inmediatamente","atender los importes exigibles de todos ellos, la aplicación del remanente de los Fondos Disponibles "
4430,92,103,74,"poster al día en que fueren acidos por el Adminsrader, o, en caso de no ser aquél un día nao","se realizará a prorrata entre los importes que sean exigibles de cada uno de ellos, procediéndose a la "
4431,93,105,79,"+l siguiente día há, valor ese mamo día, según os términos y cociciones establecidos. A estos",distribución del importe aplicado a cada concepto por el orden de vencimiento de los débitos exigibles.  
4432,95,48,64,"slects, se considerarán clas hábiles odos ls quelo sean con regio l sector de banca dela ciudad",(1)  Se consideran gastos ordinarios del Fondo: 
4433,7,104,98,de Meda,"a) Gastos que puedan derivarse de las verificaciones, inscripciones y autorizaciones administrativas de "
4434,84,106,75,El Administrador en mngún caso abonará cantósd aiguna al Fondo que no hubiere recodo,"obligado cumplimiento, distintos del pago de los gastos de constitución del Fondo y de emisión y admisión "
4435,46,55,46,previamente en pago de os Préstamos Hipotcaños,"de los Bonos, y de la comisión periódica a pagar a ED. "
4436,28,110,90,Fijación del ipo de interés.,b) Honorarios de las Agencias de Calificación por el seguimiento y el mantenimiento de la calificación de los 
4437,93,7,89,"Dado que los Préstamos Hpotecario son a 1p0 de Interés varatle, cada Administrador contiruerá",Bonos. 
4438,90,100,73,Frando los tipos de interes apicabes en ada uno de os penados de iteré conforme alo stable,c) Gastos relativos a la llevanza del registro contable de los Bonos por su representación mediante 
4439,88,90,68,"nas contspondentes escrituras de los Préstamos Hpotecaos, formulando la comunicaciones y","anotaciones en cuenta, su admisión a negociación en mercados secundarios organizados y el "
4440,39,28,30,rotaciones que ésos establezca al eeco.,mantenimiento de todo ello. 
4441,12,47,41,Información.,d) Gastos de auditoría de las cuentas anuales. 
4442,82,53,61,Cada Adminsrador deberá comunicar peródcamente a la Sociedad Gestora la infomación,e) Gastos derivados de la amortización de los Bonos. 
4443,85,91,72,"relaconacs con ls carctaetcas ndviuales de cada uno de os Préstamos Hpatecaños, con 6",Gastos derivados de los anuncios y notificaciones relacionados con el Fondo y/o los Bonos. 
4444,89,107,79,csmplmento por los Deudores de las obigacones derivadas para los mismos de los Préstamos.,"Se estima que los gastos ordinarios del Fondo en su primer año, incluyendo la comisión de administración a "
4445,93,98,75,"Hipotecarios, con la suación de morosidad, con las modiicacores habidas en las cracteítcas de",favor de la Sociedad Gestora y los derivados del Contrato de Agencia de Pagos sean de setenta mil 
4446,94,107,82,los Préstamos Hipotecarios y con ls actuaciones d requerimiento de pago en caso de demora y de,"(70.000,00) euros. Dado que la mayor parte de dichos gastos están directamente relacionados con a) la suma "
4447,84,105,79,"conos [siciales y exrajuiiales y de suvastas de inmuebles o bienes y, an su caso, la",de (i) el Saldo de Principal Pendiente de la Emisión de Bonos y (ii) el Saldo de Principal Pendiente del 
4448,89,107,80,Adjudicación o dación de éstos l Fondo y la stuacón de ostadoposesoro y ccunstancis delos,Préstamo B o b) el Saldo Vivo de los Préstamos Hipotecarios y dichos importes descenderán a lo largo de la 
4449,86,92,73,"mismos, tod elo poro proceimiems y perodciad esabecdas enel Contato de Administración.","vida del Fondo, los gastos ordinarios del Fondo también disminuirán con el paso del tiempo. "
4450,88,53,68,"Asimismo, cada Adminsrador deberá preparar y entregar ala Sociedad Gestora la nformación",(2)  Se consideran gastos extraordinarios del Fondo: 
4451,90,111,83,"diconal que, en eación con los Préstamos Hpotecaos o ls derechos derivados de ls mamos, la","a) Si fuera el caso, gastos derivados de la preparación y formalización por la modificación de la Escritura de "
4452,88,87,73,"Socecad Gestora sol y, en especial, la docunentacón precaa paa el nio, en u caso, por la","Constitución y de los contratos, así como por la celebración de contratos adicionales. "
4453,34,109,87,Socscad Gestora de sccones pocies.,"b) Gastos necesarios para instar la ejecución de los Préstamos Hipotecarios y de sus garantías, así como los "
4454,41,62,47,Subrogación delos Préstamos Hipotecarios.,derivados de las actuaciones recuperatorias que se requieran. 
4455,96,108,78,Los Administradores estarán autorizados pera permit sustituciones de a posición del Deudor en os,"c) Gastos necesarios para la gestión, administración, mantenimiento, valoración y enajenación de inmuebles, "
4456,94,99,75,"contratos de los Prestamos Hpotecaros, exclusivamente en los supuesos en que las ceracteríicas",bienes valores o derechos adjudicados o dados al Fondo en pago de Préstamos Hipotecarios o para la 
4457,86,27,70,del nuevo Deuce no sean de menor solvencia la de antiguo y as mas se eusten als crtros,explotación de los mismos. 
4458,87,66,64,"de concesión de méstamos ipotecanos descros en l aparado 22.7 del presents Modulo Adan,",d) Gastos extraordinarios de auditorías y de asesoramiento legal. 
4459,89,103,78,y slemre que los gastos dervados de sta medicación sean en 5u integridad por cuenta delos,"e) Si fuera el caso, el importe remanente de gastos iniciales de constitución del Fondo y de emisión y "
4460,92,93,76,"Deudores, La Sociedad Gestora pocá imias total o parialmente eta facutad del Administrador o",admisión de los Bonos que hubiera excedido del principal del Préstamo para Gastos Iniciales. 
4461,86,100,79,"establcer cordcnes a la miema, cuendo chas sustlucones puderan afectar negatamente las","En general, cualesquiera otros gastos requeridos extraordinarios o no determinados entre los gastos "
4462,61,103,74,callicacones otorgadas als Sanos por ls Agencias de Calfcacón,ordinarios que fueran soportados por el Fondo o por la Sociedad Gestora en representación y por cuenta 
4463,89,11,80,El Deus padrá intra subrogación al Administrador en os Préstamos Hpotscaos al amparo e lo,del mismo. 
4464,86,69,72,dispuesto an a Ley 21994. La stvogación de un nuevo acreedor en l Préstamo Hpocaño y 0,3.4.6.2.2 Fondos Disponibles para Amortización: origen y aplicación. 
4465,88,11,83,"consiguiente abono de la cantdad adeudada producién la amorizacón antepada del Préstamo,",1. Origen. 
4466,82,96,65,Hipotecario y de la Partepación Mpotecaña o del Cercado de Transmisión de Hipoteca,Los Fondos Disponibles para Amortización en cada Fecha de Pago serán el importe de la Retención 
4467,13,101,91,corespondint.,para Amortización efectivamente aplicado de los Fondos Disponibles en el quinto (5º) lugar del orden 
4468,84,51,59,Facultades y actuaciones en relación con procesos de renegociación de los Préstamos.,de aplicación en la Fecha de Pago correspondiente. 
4469,13,61,53,Hipotecarios.,2. Distribución de los Fondos Disponibles para Amortización. 
4470,88,95,73,Los Acministraderes o posrán cancelar voluntaramente os Préstamos Hptecario o aus otecas,Los Fondos Disponibles para Amortización se aplicarán en cada Fecha de Pago secuencialmente en 
4471,81,96,71,"y aras por causa dutnta del pago dl Préstamo Hpolecaro, renunciar tanag 2obe ena,",primer lugar a la amortización de los Bonos hasta su total amortización y en segundo lugar a la 
4472,87,29,72,"condonas los Prestamos Hpotecaros on todo o en pare o promogalos, ni en general realzar",amortización del Préstamo B. 
4473,85,54,62,"cualasar acto que Gemiraya la ataca juides, rango 0 el valor aonómico de ls Préstamos",Orden de Prelación de Pagos de Liquidación del Fondo. 
4474,85,99,73,"Hipotecas delas iotecas, n peri de que proceda a atender as peticiones de os Deudores",La Sociedad Gestora procederá a la liquidación del Fondo en la Fecha de Vencimiento Final o cuando 
4475,76,101,77,con Igual dégencia y procedimiento quese préstamos ipeecaris propos se taas.,tuviera lugar la Liquidación Anticipada con arreglo a lo previsto en los apartados 4.4.3 y 4.4.4 del 
4476,91,101,75,Las Enidados Cedentes se han adherido al 'Cócigo de Buenas Prctics para la reestructuración,"Documento de Registro, mediante la aplicación de los fondos disponibles por los siguientes conceptos "
4477,89,99,81,"viae e las deudas con gan hpotecana sobre la vivenda habauar, enla versón provista por la","los “Fondos Disponibles de Liquidación” i de los )ondos 'isSonibles, (ii) de los importes que vaya "
4478,89,100,77,"Loy 12013, de 14 de mayo, de medias para elorzr la protección 4 los deudores hipotecarios",obteniendo el Fondo por la enajenación de las Participaciones Hipotecarias y de los Certificados de 
